location_id,address,applicant,days_hours,food_items,latitude,longitude,schedule,zip_codes
1336146,601 23RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7550307267667,-122.384530734223,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336151,1051 26TH ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7512694058781,-122.389894366944,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336174,1411 MARKET ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7758255197583,-122.417249626643,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28853
1336144,133 SHIPLEY ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7807240977697,-122.401235392658,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336141,700 PENNSYLVANIA AVE,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7569236537341,-122.393549610536,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336167,1750 FOLSOM ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7689035205665,-122.415981174601,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28853
1336152,1090 26TH ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7516084135789,-122.390309489501,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336160,1315 ARMSTRONG AVE,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.723078757516,-122.387525704017,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336168,500 FRANCISCO ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.8050495090589,-122.41433443694,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,308
1336171,1575 INDIANA ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7508496068125,-122.390027615501,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336156,3150 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7494429376004,-122.387985532504,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336176,2660 NEWHALL ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7272121739004,-122.399636251644,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336153,2085 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7632990560446,-122.388482306805,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336149,815 TENNESSEE ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7615022039664,-122.389276996081,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336154,2030 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7636598013494,-122.389133857405,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
934563,45 SPEAR ST,M M Catering,Mo-Fr:7AM-8AM/9AM-11AM/12PM-1PM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7938715071506,-122.394865238621,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28855
1336140,208 PENNSYLVANIA AVE,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7634629599066,-122.394012947377,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336142,1082 PENNSYLVANIA AVE,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7533608294551,-122.393045920798,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336170,951 INDIANA ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7587861623056,-122.390958398693,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
934621,535 MINNESOTA ST,May Catering,Mo-Fr:12PM-1PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.763690871096,-122.390457386016,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
1336164,1347 DONNER AVE,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7214508397335,-122.389353445076,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336172,601 MARIPOSA ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7640520899242,-122.390144393988,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336163,380 10TH ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7716538513679,-122.411809068524,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28853
1336165,1346 EDDY ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7818671175741,-122.429885247603,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,29490
1336148,790 TENNESSEE ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7618523975041,-122.38993209325,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336147,640 TENNESSEE ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7635404839296,-122.390096643663,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336143,1255 22ND ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7570155244597,-122.394062947116,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
934586,630 TREAT AVE,May Catering,Mo-Fr:9AM-10AM/11AM-12PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7599514294279,-122.414049680224,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28859
1336155,3000 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7504641155225,-122.387908325902,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336159,6000 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7239799038929,-122.395903454913,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336161,2150 CESAR CHAVEZ ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7502368847791,-122.397818031719,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336169,998 INDIANA ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7580373934881,-122.391671890682,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336139,150 OTIS ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7706833950426,-122.420879561399,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28853
1336162,1420 CARROLL AVE,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7235768564887,-122.390059101399,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336173,1040 MARIPOSA ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7642023783019,-122.39428524234,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,28856
1336158,3255 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7484453388377,-122.38687903198,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
1336157,3305 03RD ST,Anas Goodies Catering,,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7438311721327,-122.377797368962,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00052&ExportPDF=1&Filename=19MFF-00052_schedule.pdf,58
934612,166 WISCONSIN ST,May Catering,Mo-Fr:2PM-3PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7654338684827,-122.400198205294,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
934617,185 BERRY ST,May Catering,Mo-Fr:6PM-7PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7763271477899,-122.391796821077,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
934578,380 ALABAMA ST,May Catering,Mo-Fr:9AM-10AM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7644523927651,-122.412671891645,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28859
751253,1800 FOLSOM ST,Pipo's Grill,,Tacos: Burritos: Hot Dogs: and Hamburgers,37.7678524427181,-122.416104892532,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0010&ExportPDF=1&Filename=16MFF-0010_schedule.pdf,28853
934565,1499 ILLINOIS ST,M M Catering,Mo-Fr:5PM-6PM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7530403201943,-122.386631763538,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28856
934562,400 ALABAMA ST,M M Catering,Mo-Fr:7AM-8AM/9AM-10AM/12PM-1PM/8PM-9PM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7638066535277,-122.412610953897,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28859
934613,100 POTRERO AVE,May Catering,Mo-Fr:2PM-3PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7680758859527,-122.408289595287,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28853
934591,501 YORK ST,May Catering,Mo-Fr:10AM-11AM/12PM-1PM/2PM-3PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7629143116115,-122.408951161538,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28859
1280771,2301 MISSION ST,Leo's Hot Dogs,,Hot dogs and related toppings: non alcoholic beverages,37.760086931987,-122.418806481101,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00005&ExportPDF=1&Filename=19MFF-00005_schedule.pdf,28859
848184,201 BAY SHORE BLVD,Reecees Soulicious,Mo-We:7AM-7PM,Fried Chicken: Fried Fish: Greens: Mac & Cheese: Peach Cobbler: and String beans,37.7453089086563,-122.403420059999,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0139&ExportPDF=1&Filename=16MFF-0139_schedule.pdf,58
934568,20 HAIGHT ST,M M Catering,Mo-Fr:6PM-8PM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7733408773453,-122.422806203983,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28852
934561,98 MISSION ST,M M Catering,Mo-Fr:7AM-9AM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7933707169278,-122.394233280448,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28855
934587,Assessors Block 8727/Lot005,May Catering,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7655864681473,-122.393197101166,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,310
1292790,2800 03RD ST,F & C Catering,,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.7537174169021,-122.388359021044,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00011&ExportPDF=1&Filename=19MFF-00011_schedule.pdf,28856
934599,180 NAPOLEON ST,May Catering,Mo-Fr:9AM-10AM/11AM-12PM/2PM-3PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7475862762565,-122.398865700796,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,58
934611,2300 CESAR CHAVEZ ST,May Catering,Mo-Fr:1PM-2PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7499452857571,-122.400420884438,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
934603,1006 16TH ST,May Catering,Mo-Fr:12PM-1PM/1PM-2PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7666898573867,-122.39718232278,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
934551,368 FELL ST,"Casey's Pizza, LLC",Su:12PM-8PM;Fr:3PM-8PM;Sa:4PM-8PM,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.7760487080922,-122.423939211172,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,28852
934600,2800 03RD ST,May Catering,Mo-Fr:11AM-12PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7537174169021,-122.388359021044,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
955616,928 TOLAND ST,Tacos Santo Toribio,,tacos,37.7416236862353,-122.401547206397,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0171&ExportPDF=1&Filename=17MFF-0171_schedule.pdf,58
934593,500 16TH ST,May Catering,Mo-Fr:10AM-11AM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,
1141511,Assessors Block /Lot,Khalid M Malik,,chicken sandwich: chicken gyro: chicken biryani,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0018&ExportPDF=1&Filename=18MFF-0018_schedule.pdf,
1292789,2890 03RD ST,F & C Catering,,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.7531087498713,-122.388170202066,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00011&ExportPDF=1&Filename=19MFF-00011_schedule.pdf,28856
840504,750 PHELPS ST,Taqueria Lolita,Mo-We:7AM-3PM,Tacos: burritos: quesadillas: combination plates: tortas: tostadas,37.7394454528691,-122.393014986698,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0128&ExportPDF=1&Filename=16MFF-0128_schedule.pdf,58
453014,2142 JERROLD AVE,Tacos Santana,Mo-Su:5PM-10PM,,37.7445185826649,-122.398940846628,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,58
773095,10 SOUTH VAN NESS AVE,Athena SF Gyro,We/Th/Fr:6AM-6PM,Gyro pita bread (Lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks,37.77425926306,-122.419485988398,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0145&ExportPDF=1&Filename=15MFF-0145_schedule.pdf,28853
1292786,898 PENNSYLVANIA AVE,F & C Catering,,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.7555344716039,-122.393925277539,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00011&ExportPDF=1&Filename=19MFF-00011_schedule.pdf,28856
934554,100 SPEAR ST,"Casey's Pizza, LLC",Tu/Th:9AM-3PM,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.7921505484817,-122.393999974059,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,28855
934570,661 HOWARD ST,M M Catering,Mo-Fr:8PM-9PM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7853456766418,-122.399455276698,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28853
934572,1140 HARRISON ST,M M Catering,Mo-Fr:9PM-10PM,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.7749843060688,-122.40784088806,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0109&ExportPDF=1&Filename=17MFF-0109_schedule.pdf,28853
934580,1098 LE CONTE AVE,May Catering,Mo-Fr:9AM-10AM/12PM-1PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7194317184807,-122.398139506914,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,58
755221,4650 MISSION ST,Fruteria Serrano,Mo/Th/Fr:11AM-6PM,Fruits including mangoes: pineapples: coconuts: watermelon: corn: cucumber: potatoes chips: water: Mexican drinks: sodas: juices: snow cones,37.7236612795053,-122.43594382524,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0011&ExportPDF=1&Filename=16MFF-0011_schedule.pdf,28861
934606,3050 23RD ST,May Catering,Mo-Fr:12PM-1PM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7544764341075,-122.412855363284,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28859
934584,3150 26TH ST,May Catering,Mo-Fr:9AM-10AM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7495331145231,-122.413116536729,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28859
934362,720 MARKET ST,Mob Dog,Th/Fr/Sa:8AM-10PM,Hot Dogs: Chips: Bottled Drinks,37.7875984155546,-122.404090439434,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0068&ExportPDF=1&Filename=17MFF-0068_schedule.pdf,28857
934596,501 ALABAMA ST,May Catering,Mo-Fr:10AM-11AM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.762476819591,-122.411819003679,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28859
931093,2401 36TH AVE,Swell Cream & Coffee,,Ice cream: coffee: pastries,37.7412902847707,-122.494377920435,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0002&ExportPDF=1&Filename=17MFF-0002_schedule.pdf,29491
453012,2101 CARROLL AVE,Tacos Santana,Mo-Su:10AM-9PM,,37.7302216813049,-122.402978526686,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,58
1089427,50 CALIFORNIA ST,Halal Food,,rice chicken beef hot dogs and sandwich's and coke and water,37.7940531837329,-122.397347693326,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0003&ExportPDF=1&Filename=18MFF-0003_schedule.pdf,28860
1292792,1275 MINNESOTA ST,F & C Catering,,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.7542517088937,-122.38938122888,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00011&ExportPDF=1&Filename=19MFF-00011_schedule.pdf,28856
